id,data,hora,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_0_7,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_2_0,temp_2_1,temp_2_2,temp_2_3,temp_2_4,temp_2_5,temp_2_6,temp_2_7,temp_3_0,temp_3_1,temp_3_2,temp_3_3,temp_3_4,temp_3_5,temp_3_6,temp_3_7,temp_4_0,temp_4_1,temp_4_2,temp_4_3,temp_4_4,temp_4_5,temp_4_6,temp_4_7,temp_5_0,temp_5_1,temp_5_2,temp_5_3,temp_5_4,temp_5_5,temp_5_6,temp_5_7,temp_6_0,temp_6_1,temp_6_2,temp_6_3,temp_6_4,temp_6_5,temp_6_6,temp_6_7,temp_7_0,temp_7_1,temp_7_2,temp_7_3,temp_7_4,temp_7_5,temp_7_6,temp_7_7
364,2024-06-03,12:45:50,21,22,22,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,21,22,23,22,23,22,22,21,21,22,22,22,23
365,2024-06-03,12:47:39,23,22,22,22,23,23,23,23,23,22,22,22,23,22,23,22,23,23,23,23,22,23,23,23,23,23,23,23,23,22,23,23,23,23,22,23,22,22,23,22,22,22,22,22,23,23,23,22,22,22,22,22,23,23,23,24,22,22,22,22,22,23,23,24
366,2024-06-03,12:48:10,21,22,21,21,22,22,22,21,21,21,22,21,21,22,22,22,21,22,22,21,22,22,22,22,21,21,21,21,21,21,22,22,21,21,21,21,21,21,22,21,21,21,21,21,21,21,22,22,21,21,21,21,21,22,21,22,21,21,21,21,21,22,22,22
367,2024-06-03,12:48:20,21,22,22,22,23,23,22,22,22,22,22,22,22,22,23,22,22,23,23,22,23,22,23,23,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,23,22,22,23,22,22,22,22,21,23,23,23
368,2024-06-03,12:48:30,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,22,23,23,23,22,22,22,23,23,23,22,23,23,22,23,23,23,22,23,23,22,22,23,23,22,24,23,23
369,2024-06-03,12:48:40,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,22,23,22,23,22,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,21,21,21,22,22,22,22,21,22,22,22,22,22,22,23,21,22,22,22,21,23,23,23
370,2024-06-03,12:49:00,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,24,23,23,22,23,23,22,23,23,23,23,23,23,23,23,23,22,23,22,22,23,23,23,23,23,24,22,22,23,23,23,23,23,23
371,2024-06-03,12:49:20,22,22,22,22,23,23,22,22,22,22,23,23,22,23,23,22,22,23,22,23,22,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,23,23,22,22,22,22,22,23,22,23,21,21,22,22,22,23,23,23
372,2024-06-03,12:49:50,23,23,23,23,23,24,23,23,23,23,23,23,23,24,24,23,23,24,23,23,23,24,24,23,23,23,23,23,23,23,24,23,23,23,23,23,22,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,22,23,23,22,23,24,24
373,2024-06-03,12:50:50,22,22,22,22,23,23,23,23,22,22,23,23,23,22,23,23,23,22,23,23,23,23,22,23,22,23,23,22,22,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,23,23,23,23,22,22,22,23,22,23,23,24,22,22,22,22,22,23,23,23
374,2024-06-03,12:52:00,21,22,22,21,22,22,22,21,21,22,22,21,21,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,21,21,22,21,21,21,22,21,21,21,21,21,22,22,21,21,21,22,22,22,21,21,22,23,22,21,21,21,21,22,23,22
375,2024-06-03,12:52:53,22,23,23,22,23,23,23,23,22,22,23,22,23,22,23,23,22,23,23,23,23,23,22,23,22,23,22,22,23,22,23,23,22,22,23,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,23,24,22,21,22,22,22,23,23,23
376,2024-06-03,12:55:50,21,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,21,22,22,22,22,21,22,22,22,22,22,22,23,21,21,22,22,21,22,23,23
377,2024-06-03,12:56:20,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,22,22,23,23,22,22,22,22,23,23,23,22,23,22,23,23,23,23,23,23,24,23,22,22,22,23,23,23,23
378,2024-06-03,12:57:10,22,22,22,22,23,22,23,23,22,22,23,23,22,22,22,22,22,22,22,23,22,23,22,23,22,22,22,22,22,22,22,22,23,22,22,22,21,23,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,24,22,21,22,22,22,22,22,23
379,2024-06-03,12:57:30,25,25,26,25,26,26,25,25,25,26,26,26,26,26,26,26,25,26,26,27,27,26,26,26,25,26,26,26,26,26,27,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,26,26,25,26,26,26,25,25,25,25,25,26,26,25
380,2024-06-03,12:57:40,22,23,22,23,23,23,23,23,22,23,23,23,22,23,23,23,22,23,23,22,23,23,23,23,23,23,22,22,23,23,23,23,23,22,22,22,23,23,23,23,23,22,22,22,23,22,22,22,23,22,23,23,23,22,22,23,23,22,22,22,22,23,23,22
381,2024-06-03,12:58:00,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,21,21,22,21,23,22,22,22,22,21,21,22,22,21,22,21,21,21,22,21,22,22,23,22,21,22,21,21,22,22,21
382,2024-06-03,12:59:20,22,22,22,22,23,23,23,23,22,23,23,23,22,23,23,23,22,23,23,23,23,23,23,23,22,22,22,22,22,23,23,23,23,22,22,23,22,23,23,23,22,22,23,22,22,23,22,23,22,22,22,22,23,22,22,23,23,22,22,22,22,23,23,21
383,2024-06-03,12:59:40,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,21,21,21,22,22,22,22
384,2024-06-03,12:59:50,22,23,22,23,23,23,23,22,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,22,23,22,22,22,23,23,23,22,22,22,22,23,23,23,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,23,23,23,22,22,23,23,23,23,22
385,2024-06-03,13:02:13,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22,22,21,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,21,22,22,22,22,22,22
386,2024-06-03,13:04:50,22,23,23,22,23,23,23,22,22,22,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,22,22,23,22,23,22,22,23,22,22,22,22,23,22,22,23,22,22,22,23,22,23,23,23,22,22,22,22,22,22,22
387,2024-06-03,13:05:00,21,22,22,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,21,21,22,22,22,22,22,21,22,22,22,22,22,22,21,21,22,21,22,21,22,22,21,22,22,21,22,22,22,22,21,22,21,22,22,22,22
388,2024-06-03,13:05:20,22,23,23,22,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,23,22,22,22,23,23,23,23,23,22,22,23,23,23,23,22
389,2024-06-03,13:09:31,22,22,22,22,22,22,22,22,22,22,23,23,23,22,23,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,23,22,22,22,22,21,21,22,22,21,22,22,22,22,22,22,22,22,22,23,22,22,22,21,22,22,21
390,2024-06-03,13:09:40,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,23,22,23,23,22
391,2024-06-03,13:10:30,22,22,22,22,22,23,22,22,22,22,22,22,22,23,23,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
392,2024-06-03,13:11:20,22,23,23,23,23,23,22,23,22,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,24,23,23,23,22,22,22,23,23,23,23,22,22,23,23,23,22,23,22,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23
393,2024-06-03,13:11:41,21,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,23,22,22,22,22,22,22,22,22
394,2024-06-03,13:12:45,22,23,23,23,23,24,23,23,23,23,23,23,24,23,24,23,23,23,23,23,24,23,24,23,23,23,23,22,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23
395,2024-06-03,13:12:50,22,23,22,22,23,23,23,23,22,22,23,23,23,23,23,22,23,22,22,23,23,23,22,23,22,23,23,22,23,22,23,23,23,22,22,22,23,22,22,22,23,23,22,22,22,23,22,23,23,22,22,23,22,22,23,23,23,22,22,22,22,23,22,22
396,2024-06-03,13:13:31,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
397,2024-06-03,13:14:20,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,24,22,22,22,22,22,23,23,23,23,22,22,22,23,23,22,23,23,22,23,22,22,23,23,23,23,22,22,23,22,23,22,22
398,2024-06-03,13:14:50,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,23,22,22,22,23,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22
399,2024-06-03,13:15:21,22,22,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,22,22,23,23,23,23,23,22,22,23,23,23,22,23,22,22,22,23,23,23,23,23,23,22,23,23,23,23,23,23
400,2024-06-03,13:15:31,22,22,23,22,22,22,23,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,23,22,22,22,22,21,22,22,22
401,2024-06-03,13:17:10,21,21,22,21,22,22,22,21,21,21,21,21,22,21,22,21,21,22,21,21,21,22,22,22,21,21,21,21,21,21,22,22,22,21,21,21,21,22,21,22,21,21,21,21,21,22,21,22,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21
402,2024-06-03,13:17:31,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22,23,22,22,22,23,22,22,22,23,21,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,21,22,22,22,22,23,22,21,22,22,22,22,22,22
403,2024-06-03,13:18:21,22,23,23,23,23,23,22,23,22,23,23,23,22,23,23,23,22,23,22,22,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,22,22,23,23,22,22,23,22,23,23,22,22,23,22,22,22,22,23,22,23,23,22,22,22,23,22,23,22,22
404,2024-06-03,13:19:40,22,22,22,22,22,23,22,22,21,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22
405,2024-06-03,13:21:31,22,23,22,23,23,23,23,22,22,23,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,23,23,23,23,22,22,22,22,23,22,22,23,22,22,22,23,23,22,23,23,22,22,22,22,22,23,23,23,23,22,22,22,23,23,23
406,2024-06-03,13:21:51,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,21,22,22,22,22,22,21,22,21,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22
407,2024-06-03,13:22:31,22,23,22,22,23,23,23,23,22,22,23,23,23,23,23,23,22,22,23,22,23,23,23,23,22,23,23,22,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,23,23,23,22,23,22,22,22,22,23,22,23,23,23,22,22,22,23,23,22,22
408,2024-06-03,13:22:50,21,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21
409,2024-06-03,13:23:51,22,22,22,22,22,23,22,22,22,22,23,22,23,22,23,23,23,22,23,22,23,23,23,23,23,23,22,22,23,23,23,23,22,22,22,23,23,23,23,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,23,24,23,22,23,23,22,23,23,23
410,2024-06-03,13:24:51,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22,23,22,22,22,22,21,22,22,22,22,21,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,21
411,2024-06-03,13:25:31,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,22,23,23,23,23,23,22,23,23,23,23,22,22,23,22,23,23,23
412,2024-06-03,13:25:51,22,23,22,22,22,23,22,22,22,22,23,23,22,22,23,22,22,22,22,22,23,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21,22,22,22,22,22,21
413,2024-06-03,13:26:41,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,23,22,22,23,23,23,23,23,23,22,22,22,22,23,22,23,23,22,23,23,22,23,23,23,23,22,23,23,23,23,23,23
414,2024-06-03,13:27:31,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22
415,2024-06-03,13:28:01,22,23,22,22,23,23,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,22,23,23,22,23,23,23,22,23,22,22,22,23,22,23,23,23,22,23,22,22,23,24,23,21,23,23,22,23,22,22
416,2024-06-03,13:28:21,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,23,23,22,23,23,23,23,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,21,22
417,2024-06-03,13:28:51,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,22,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,22,22,22,23,23,23,22
418,2024-06-03,13:29:01,21,22,22,22,22,23,22,23,21,22,23,23,22,22,22,23,22,22,22,23,23,23,22,23,22,22,22,22,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22
419,2024-06-03,13:30:31,22,23,22,22,23,23,23,22,22,22,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,23,23,23,23,23,22,22,22,23,23,23,23,22,22,23,23,23,23,23,23,23,22,22,22,23,23,23,23
420,2024-06-03,13:30:41,21,22,21,22,21,22,21,22,21,22,22,22,22,22,23,22,22,22,21,22,22,23,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21,22,22,22,22,22,21
421,2024-06-03,13:31:11,22,23,23,22,23,23,23,23,22,22,22,23,23,23,23,23,22,23,23,22,23,23,22,23,23,22,22,22,22,22,23,23,23,23,22,22,22,23,23,22,23,22,22,22,23,23,22,22,22,22,22,22,23,22,22,23,23,21,22,22,22,22,23,22
422,2024-06-03,13:32:41,22,22,21,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,21,21,22,22,22,22,21,22,21,22,22,22,22,22,21,21,22,22,22,21,22,22,21,22,22,22,21,21,22,22,21,21,21,21,22,22,21
423,2024-06-03,13:33:01,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,23,23,23,23,23,22,22,23,23,23,23,22,23,23,23,23,23,22,23,23,22,22,22,23,22,23,23,22,22,22,23,22,23,23,22
424,2024-06-03,13:33:31,22,22,22,22,22,22,22,22,21,22,22,22,22,22,23,22,22,22,22,22,23,23,22,23,22,22,22,22,22,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,23,22,22
425,2024-06-03,13:34:01,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,24,22,23,23,22,23,23,23,23,23,22,23,22,23,23,23,22,23,22,23,22,23,23,23,23,23,22,23,23,22,23,23,23,23,22,22,23,23,23,23,22
426,2024-06-03,13:34:51,21,22,22,22,22,22,22,22,22,22,23,23,22,23,23,22,22,23,23,23,22,23,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22
427,2024-06-03,13:36:21,22,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,22,23,22,23,22,23,23,23,23,23,22,23,23,22,23,23,22
428,2024-06-03,13:36:41,22,22,22,22,23,23,22,22,22,22,22,23,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,23,22,21
429,2024-06-03,13:37:41,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,23,23,23,23,23,22,22,22,23,23,22,22,23,23,23,22,22,23,23,23,23,22,22,23,23,23,22,23
430,2024-06-03,13:38:21,22,22,22,23,23,23,22,23,22,22,23,22,22,22,23,22,22,22,22,23,22,23,22,22,22,22,22,22,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,21,22,22,22,22,22,22
431,2024-06-03,13:38:51,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,23,23,22,22,23,24,22,23,22,22,23,22,23,23,22,23,22,23,22,22,23,22,22,24,22,22,23,22,23,23,23,22
432,2024-06-03,13:39:22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,21,22,22,22,22,21,22,22,22,22,22,21,22,21,22,22,21
433,2024-06-03,13:39:31,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,22,22,22,23,23,22,23,22,22,23,23,23,23,23,23,22,22,23,22,22,22,22,23,23,22,23,23,23,23,23,22
434,2024-06-03,13:42:51,22,22,22,22,23,22,22,22,22,23,23,22,23,22,23,22,22,22,22,23,22,23,22,23,22,23,22,22,22,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22
435,2024-06-03,13:43:01,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,24,24,23,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,22,23
436,2024-06-03,13:44:01,22,23,22,22,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,22,23,22,22,22,23,23,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,23,22
437,2024-06-03,13:45:51,21,22,21,21,22,22,21,21,21,22,22,22,22,22,22,22,21,21,22,22,22,22,22,22,21,22,21,21,22,22,22,22,22,21,21,21,22,22,22,21,22,21,21,21,22,21,21,22,22,22,21,21,21,21,22,22,21,21,21,22,22,22,22,21
438,2024-06-03,13:46:21,22,23,22,22,23,23,22,22,22,23,23,23,23,22,22,22,22,23,22,22,23,23,22,23,22,22,22,22,22,22,23,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22
439,2024-06-03,13:46:51,22,23,23,23,23,23,23,23,22,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22
440,2024-06-03,13:47:01,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,21,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,22
441,2024-06-03,13:47:21,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,22,23,23,23,23,22,22,23,23,23,23,23,23,22,22,22,22,22,23,23,23
442,2024-06-03,13:48:02,22,22,22,22,22,23,22,22,22,22,23,23,23,22,22,22,23,22,22,22,23,22,23,23,22,23,22,22,22,22,23,22,22,22,22,22,22,23,23,22,22,22,21,22,23,22,22,22,22,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22
443,2024-06-03,13:48:41,23,23,23,22,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,24,23,23,22,23,23,23,23,22,22,22,22,22,23,23,23,23,22,22,22,23,22,23,23,23,23,22,22,23,23,23,22,23
444,2024-06-03,13:49:24,22,23,22,22,22,23,22,22,23,22,22,22,23,22,23,22,22,23,22,22,23,23,22,23,22,22,22,22,22,23,22,23,22,22,22,21,22,23,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,23,22,21,22,22,22,23,22,22
445,2024-06-03,13:49:31,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,24,23,23,22,22,22,23,23,23,22,23,22,23,22,23,23,23,23,22,23,23,22,22,23,23,22,22,22,22,22,23,22,22
446,2024-06-03,13:50:32,21,23,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,23,22,22,22,23,22,23,22,22,22,22,22,22,22,23,22,22,22,21,21,22,22,22,21,22,21,21,22,22,22,22,21,21,22,22,22,22,22,22,22,21,22,21,22,22,22,21
447,2024-06-03,13:51:22,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,22,23,23,23,22,23,22,23,23,22,23,22,22,22,23,22,23,23,23,23,22,23,22,22,22,23,23,22,22,23,23,22,23,23,22
448,2024-06-03,13:51:32,22,22,22,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,22,22,21,21,22,22,21,22,21,21,22,22,22,22,22,21,21,21,21,21,22,22,22,22,21,22,22,22,22,22,22
449,2024-06-03,13:51:41,22,23,22,22,23,23,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,22,23,22,23,23,22,22,22,23,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22
450,2024-06-03,13:52:21,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,21,21,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21,22,22,22,22,22,21
451,2024-06-03,13:53:22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,22,23,23,23,23,22,22,22,23,22,23,23,22,23,23,22,23,23,22,23,23,23,23,22,23,23,22,23,23,22
452,2024-06-03,13:53:31,22,22,22,22,22,23,22,22,22,22,23,22,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,23,22,22,21,22,22,21,22,22,22
453,2024-06-03,13:54:01,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,22,23,23,24,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,22,22,22,23,23,24,23
454,2024-06-03,13:54:42,21,22,22,22,22,23,22,22,22,22,23,22,22,23,23,23,22,23,22,23,23,23,23,23,22,23,22,22,22,23,22,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,23,22,22
455,2024-06-03,13:55:12,22,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,23,22,23,23,23,23,23,23,23,23,23,23,22,22,23,23,22,23,23,23
456,2024-06-03,13:56:02,22,23,22,22,22,22,22,23,23,23,23,22,23,22,23,22,22,22,23,23,23,23,22,23,22,23,22,22,22,23,23,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,23,22,21,22,22,22,23,22,22
457,2024-06-03,13:57:02,22,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,22,23,23,22,23,22,22,23,23,23,23,23,23,23,22,23,22,23,23,23,23
